Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,
Data,5,record,timestamp,"999213298",s,position_lat,"477478791",semicircles,position_long,"-1254598601",semicircles,distance,"36052.76",m,altitude,"1588.4",m,enhanced_altitude,"1588.4",m,,,,,,,,,,
Data,5,record,timestamp,"999213308",s,position_lat,"477479269",semicircles,position_long,"-1254598124",semicircles,distance,"36058.37",m,altitude,"1588.4",m,enhanced_altitude,"1588.4",m,,,,,,,,,,
Data,5,record,timestamp,"999213318",s,position_lat,"477479507",semicircles,position_long,"-1254597289",semicircles,distance,"36064.74",m,altitude,"1588.4",m,enhanced_altitude,"1588.4",m,,,,,,,,,,
Data,5,record,timestamp,"999213328",s,position_lat,"477479627",semicircles,position_long,"-1254590131",semicircles,distance,"36115.9",m,altitude,"1588.1999999999998",m,enhanced_altitude,"1588.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999213338",s,position_lat,"477479627",semicircles,position_long,"-1254577125",semicircles,distance,"36208.82",m,altitude,"1588.0",m,enhanced_altitude,"1588.0",m,,,,,,,,,,
Data,5,record,timestamp,"999213348",s,position_lat,"477479507",semicircles,position_long,"-1254564122",semicircles,distance,"36301.75",m,altitude,"1588.6",m,enhanced_altitude,"1588.6",m,,,,,,,,,,
Data,5,record,timestamp,"999213358",s,position_lat,"477479507",semicircles,position_long,"-1254551118",semicircles,distance,"36394.67",m,altitude,"1589.1999999999998",m,enhanced_altitude,"1589.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999213368",s,position_lat,"477479627",semicircles,position_long,"-1254543721",semicircles,distance,"36447.54",m,altitude,"1588.8000000000002",m,enhanced_altitude,"1588.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999213378",s,position_lat,"477479387",semicircles,position_long,"-1254541454",semicircles,distance,"36463.88",m,altitude,"1588.6",m,enhanced_altitude,"1588.6",m,,,,,,,,,,
Data,5,record,timestamp,"999213388",s,position_lat,"477478076",semicircles,position_long,"-1254537279",semicircles,distance,"36496.14",m,altitude,"1588.4",m,enhanced_altitude,"1588.4",m,,,,,,,,,,
Data,5,record,timestamp,"999213398",s,position_lat,"477477837",semicircles,position_long,"-1254535012",semicircles,distance,"36512.49",m,altitude,"1588.1999999999998",m,enhanced_altitude,"1588.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999213408",s,position_lat,"477477956",semicircles,position_long,"-1254532149",semicircles,distance,"36532.98",m,altitude,"1587.8000000000002",m,enhanced_altitude,"1587.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999213418",s,position_lat,"477484160",semicircles,position_long,"-1254525945",semicircles,distance,"36605.89",m,altitude,"1586.4",m,enhanced_altitude,"1586.4",m,,,,,,,,,,
Data,5,record,timestamp,"999213428",s,position_lat,"477485830",semicircles,position_long,"-1254523677",semicircles,distance,"36628.36",m,altitude,"1586.0",m,enhanced_altitude,"1586.0",m,,,,,,,,,,
Data,5,record,timestamp,"999213438",s,position_lat,"477485830",semicircles,position_long,"-1254522008",semicircles,distance,"36640.3",m,altitude,"1585.8000000000002",m,enhanced_altitude,"1585.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999213448",s,position_lat,"477485234",semicircles,position_long,"-1254519502",semicircles,distance,"36659.04",m,altitude,"1585.8000000000002",m,enhanced_altitude,"1585.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999213458",s,position_lat,"477482728",semicircles,position_long,"-1254513418",semicircles,distance,"36708.41",m,altitude,"1585.8000000000002",m,enhanced_altitude,"1585.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999213468",s,position_lat,"477482848",semicircles,position_long,"-1254510316",semicircles,distance,"36730.6",m,altitude,"1585.8000000000002",m,enhanced_altitude,"1585.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999213478",s,position_lat,"477482848",semicircles,position_long,"-1254507095",semicircles,distance,"36753.62",m,altitude,"1585.8000000000002",m,enhanced_altitude,"1585.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999213488",s,position_lat,"477483325",semicircles,position_long,"-1254503993",semicircles,distance,"36776.22",m,altitude,"1585.8000000000002",m,enhanced_altitude,"1585.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999213498",s,position_lat,"477484399",semicircles,position_long,"-1254501845",semicircles,distance,"36794.55",m,altitude,"1585.8000000000002",m,enhanced_altitude,"1585.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999213508",s,position_lat,"477491318",semicircles,position_long,"-1254495880",semicircles,distance,"36871.91",m,altitude,"1586.0",m,enhanced_altitude,"1586.0",m,,,,,,,,,,
Data,5,record,timestamp,"999213518",s,position_lat,"477493227",semicircles,position_long,"-1254495999",semicircles,distance,"36889.75",m,altitude,"1586.0",m,enhanced_altitude,"1586.0",m,,,,,,,,,,
Data,5,record,timestamp,"999213528",s,position_lat,"477495852",semicircles,position_long,"-1254494926",semicircles,distance,"36915.41",m,altitude,"1586.0",m,enhanced_altitude,"1586.0",m,,,,,,,,,,
Data,5,record,timestamp,"999213538",s,position_lat,"477497282",semicircles,position_long,"-1254494687",semicircles,distance,"36928.87",m,altitude,"1586.0",m,enhanced_altitude,"1586.0",m,,,,,,,,,,
Data,5,record,timestamp,"999213548",s,position_lat,"477498715",semicircles,position_long,"-1254495284",semicircles,distance,"36942.9",m,altitude,"1586.0",m,enhanced_altitude,"1586.0",m,,,,,,,,,,
Data,5,record,timestamp,"999213558",s,position_lat,"477500743",semicircles,position_long,"-1254496715",semicircles,distance,"36964.41",m,altitude,"1585.8000000000002",m,enhanced_altitude,"1585.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999213568",s,position_lat,"477502175",semicircles,position_long,"-1254497192",semicircles,distance,"36978.2",m,altitude,"1585.6",m,enhanced_altitude,"1585.6",m,,,,,,,,,,
Data,5,record,timestamp,"999213578",s,position_lat,"477504680",semicircles,position_long,"-1254496357",semicircles,distance,"37002.32",m,altitude,"1585.4",m,enhanced_altitude,"1585.4",m,,,,,,,,,,
Data,5,record,timestamp,"999213588",s,position_lat,"477505754",semicircles,position_long,"-1254495164",semicircles,distance,"37015.48",m,altitude,"1585.6",m,enhanced_altitude,"1585.6",m,,,,,,,,,,
Data,5,record,timestamp,"999213598",s,position_lat,"477506828",semicircles,position_long,"-1254491824",semicircles,distance,"37041.36",m,altitude,"1585.6",m,enhanced_altitude,"1585.6",m,,,,,,,,,,
Data,5,record,timestamp,"999213608",s,position_lat,"477508021",semicircles,position_long,"-1254490511",semicircles,distance,"37055.92",m,altitude,"1585.4",m,enhanced_altitude,"1585.4",m,,,,,,,,,,
Data,5,record,timestamp,"999213618",s,position_lat,"477508856",semicircles,position_long,"-1254490033",semicircles,distance,"37064.42",m,altitude,"1585.1999999999998",m,enhanced_altitude,"1585.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999213628",s,position_lat,"477518638",semicircles,position_long,"-1254489915",semicircles,distance,"37155.71",m,altitude,"1583.1999999999998",m,enhanced_altitude,"1583.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999213638",s,position_lat,"477528303",semicircles,position_long,"-1254489796",semicircles,distance,"37245.88",m,altitude,"1581.0",m,enhanced_altitude,"1581.0",m,,,,,,,,,,
Data,5,record,timestamp,"999213648",s,position_lat,"477538086",semicircles,position_long,"-1254489676",semicircles,distance,"37337.17",m,altitude,"1579.0",m,enhanced_altitude,"1579.0",m,,,,,,,,,,
Data,5,record,timestamp,"999213658",s,position_lat,"477547869",semicircles,position_long,"-1254489676",semicircles,distance,"37428.45",m,altitude,"1577.4",m,enhanced_altitude,"1577.4",m,,,,,,,,,,
Data,5,record,timestamp,"999213668",s,position_lat,"477557651",semicircles,position_long,"-1254489676",semicircles,distance,"37519.73",m,altitude,"1575.0",m,enhanced_altitude,"1575.0",m,,,,,,,,,,
Data,5,record,timestamp,"999213678",s,position_lat,"477567315",semicircles,position_long,"-1254489676",semicircles,distance,"37609.9",m,altitude,"1572.8000000000002",m,enhanced_altitude,"1572.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999213688",s,position_lat,"477576859",semicircles,position_long,"-1254488841",semicircles,distance,"37699.15",m,altitude,"1570.8000000000002",m,enhanced_altitude,"1570.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999213698",s,position_lat,"477586285",semicircles,position_long,"-1254488006",semicircles,distance,"37787.3",m,altitude,"1567.4",m,enhanced_altitude,"1567.4",m,,,,,,,,,,
Data,5,record,timestamp,"999213708",s,position_lat,"477587955",semicircles,position_long,"-1254487529",semicircles,distance,"37803.25",m,altitude,"1567.0",m,enhanced_altitude,"1567.0",m,,,,,,,,,,
Data,5,record,timestamp,"999213718",s,position_lat,"477588671",semicircles,position_long,"-1254486813",semicircles,distance,"37811.66",m,altitude,"1567.0",m,enhanced_altitude,"1567.0",m,,,,,,,,,,
Data,5,record,timestamp,"999213728",s,position_lat,"477589864",semicircles,position_long,"-1254484665",semicircles,distance,"37830.62",m,altitude,"1566.8000000000002",m,enhanced_altitude,"1566.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999213738",s,position_lat,"477590221",semicircles,position_long,"-1254481564",semicircles,distance,"37853.03",m,altitude,"1566.8000000000002",m,enhanced_altitude,"1566.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999213748",s,position_lat,"477589983",semicircles,position_long,"-1254471423",semicircles,distance,"37925.51",m,altitude,"1567.1999999999998",m,enhanced_altitude,"1567.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999213758",s,position_lat,"477590580",semicircles,position_long,"-1254467604",semicircles,distance,"37953.35",m,altitude,"1567.1999999999998",m,enhanced_altitude,"1567.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999213768",s,position_lat,"477592368",semicircles,position_long,"-1254463191",semicircles,distance,"37989.04",m,altitude,"1566.8000000000002",m,enhanced_altitude,"1566.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999213778",s,position_lat,"477594994",semicircles,position_long,"-1254454242",semicircles,distance,"38057.49",m,altitude,"1566.4",m,enhanced_altitude,"1566.4",m,,,,,,,,,,
Data,5,record,timestamp,"999213788",s,position_lat,"477597619",semicircles,position_long,"-1254445414",semicircles,distance,"38125.16",m,altitude,"1566.4",m,enhanced_altitude,"1566.4",m,,,,,,,,,,
Data,5,record,timestamp,"999213798",s,position_lat,"477600244",semicircles,position_long,"-1254437301",semicircles,distance,"38188.08",m,altitude,"1566.6",m,enhanced_altitude,"1566.6",m,,,,,,,,,,
Data,5,record,timestamp,"999213808",s,position_lat,"477601079",semicircles,position_long,"-1254433722",semicircles,distance,"38214.81",m,altitude,"1566.6",m,enhanced_altitude,"1566.6",m,,,,,,,,,,
Data,5,record,timestamp,"999213818",s,position_lat,"477601556",semicircles,position_long,"-1254430978",semicircles,distance,"38234.91",m,altitude,"1566.8000000000002",m,enhanced_altitude,"1566.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999213828",s,position_lat,"477602391",semicircles,position_long,"-1254428234",semicircles,distance,"38256.01",m,altitude,"1566.8000000000002",m,enhanced_altitude,"1566.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999213838",s,position_lat,"477606805",semicircles,position_long,"-1254417855",semicircles,distance,"38340.83",m,altitude,"1566.6",m,enhanced_altitude,"1566.6",m,,,,,,,,,,
Data,5,record,timestamp,"999213848",s,position_lat,"477611220",semicircles,position_long,"-1254407356",semicircles,distance,"38426.41",m,altitude,"1567.4",m,enhanced_altitude,"1567.4",m,,,,,,,,,,
Data,5,record,timestamp,"999213858",s,position_lat,"477614918",semicircles,position_long,"-1254400316",semicircles,distance,"38487.39",m,altitude,"1567.6",m,enhanced_altitude,"1567.6",m,,,,,,,,,,
Data,5,record,timestamp,"999213868",s,position_lat,"477618497",semicircles,position_long,"-1254393397",semicircles,distance,"38547.05",m,altitude,"1567.6",m,enhanced_altitude,"1567.6",m,,,,,,,,,,
Data,5,record,timestamp,"999213878",s,position_lat,"477619809",semicircles,position_long,"-1254388864",semicircles,distance,"38581.68",m,altitude,"1567.6",m,enhanced_altitude,"1567.6",m,,,,,,,,,,
Data,5,record,timestamp,"999213888",s,position_lat,"477621718",semicircles,position_long,"-1254380035",semicircles,distance,"38647.22",m,altitude,"1567.6",m,enhanced_altitude,"1567.6",m,,,,,,,,,,
Data,5,record,timestamp,"999213898",s,position_lat,"477622196",semicircles,position_long,"-1254378007",semicircles,distance,"38662.38",m,altitude,"1567.6",m,enhanced_altitude,"1567.6",m,,,,,,,,,,
Data,5,record,timestamp,"999213908",s,position_lat,"477622673",semicircles,position_long,"-1254377411",semicircles,distance,"38668.54",m,altitude,"1567.4",m,enhanced_altitude,"1567.4",m,,,,,,,,,,
Data,5,record,timestamp,"999213918",s,position_lat,"477623031",semicircles,position_long,"-1254377172",semicircles,distance,"38672.29",m,altitude,"1567.4",m,enhanced_altitude,"1567.4",m,,,,,,,,,,
Data,5,record,timestamp,"999213928",s,position_lat,"477624224",semicircles,position_long,"-1254377053",semicircles,distance,"38683.45",m,altitude,"1567.1999999999998",m,enhanced_altitude,"1567.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999213938",s,position_lat,"477629592",semicircles,position_long,"-1254376695",semicircles,distance,"38733.61",m,altitude,"1565.8000000000002",m,enhanced_altitude,"1565.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999213948",s,position_lat,"477640091",semicircles,position_long,"-1254376337",semicircles,distance,"38831.61",m,altitude,"1562.1999999999998",m,enhanced_altitude,"1562.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999213958",s,position_lat,"477641404",semicircles,position_long,"-1254377411",semicircles,distance,"38846.06",m,altitude,"1561.8000000000002",m,enhanced_altitude,"1561.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999213968",s,position_lat,"477641881",semicircles,position_long,"-1254378960",semicircles,distance,"38858.0",m,altitude,"1561.8000000000002",m,enhanced_altitude,"1561.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999213978",s,position_lat,"477642358",semicircles,position_long,"-1254390773",semicircles,distance,"38942.49",m,altitude,"1561.8000000000002",m,enhanced_altitude,"1561.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999213988",s,position_lat,"477642834",semicircles,position_long,"-1254393397",semicircles,distance,"38961.76",m,altitude,"1561.6",m,enhanced_altitude,"1561.6",m,,,,,,,,,,
Data,5,record,timestamp,"999213998",s,position_lat,"477643790",semicircles,position_long,"-1254395306",semicircles,distance,"38978.05",m,altitude,"1561.4",m,enhanced_altitude,"1561.4",m,,,,,,,,,,
Data,5,record,timestamp,"999214008",s,position_lat,"477645699",semicircles,position_long,"-1254396261",semicircles,distance,"38997.12",m,altitude,"1561.1999999999998",m,enhanced_altitude,"1561.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999214018",s,position_lat,"477647846",semicircles,position_long,"-1254396857",semicircles,distance,"39017.61",m,altitude,"1560.8000000000002",m,enhanced_altitude,"1560.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999214028",s,position_lat,"477654766",semicircles,position_long,"-1254396977",semicircles,distance,"39082.18",m,altitude,"1560.1999999999998",m,enhanced_altitude,"1560.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999214038",s,position_lat,"477656913",semicircles,position_long,"-1254396499",semicircles,distance,"39102.51",m,altitude,"1559.8000000000002",m,enhanced_altitude,"1559.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999214048",s,position_lat,"477659299",semicircles,position_long,"-1254395306",semicircles,distance,"39126.35",m,altitude,"1559.6",m,enhanced_altitude,"1559.6",m,,,,,,,,,,
Data,5,record,timestamp,"999214058",s,position_lat,"477660970",semicircles,position_long,"-1254394829",semicircles,distance,"39142.3",m,altitude,"1559.1999999999998",m,enhanced_altitude,"1559.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999214068",s,position_lat,"477671349",semicircles,position_long,"-1254394947",semicircles,distance,"39239.15",m,altitude,"1562.6",m,enhanced_altitude,"1562.6",m,,,,,,,,,,
Data,5,record,timestamp,"999214078",s,position_lat,"477681848",semicircles,position_long,"-1254395187",semicircles,distance,"39337.12",m,altitude,"1559.1999999999998",m,enhanced_altitude,"1559.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999214088",s,position_lat,"477692347",semicircles,position_long,"-1254395306",semicircles,distance,"39435.09",m,altitude,"1558.4",m,enhanced_altitude,"1558.4",m,,,,,,,,,,
Data,5,record,timestamp,"999214098",s,position_lat,"477697000",semicircles,position_long,"-1254395664",semicircles,distance,"39478.58",m,altitude,"1557.1999999999998",m,enhanced_altitude,"1557.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999214108",s,position_lat,"477696880",semicircles,position_long,"-1254409504",semicircles,distance,"39577.45",m,altitude,"1556.6",m,enhanced_altitude,"1556.6",m,,,,,,,,,,
Data,5,record,timestamp,"999214118",s,position_lat,"477696880",semicircles,position_long,"-1254423462",semicircles,distance,"39677.16",m,altitude,"1553.6",m,enhanced_altitude,"1553.6",m,,,,,,,,,,
Data,5,record,timestamp,"999214128",s,position_lat,"477696761",semicircles,position_long,"-1254437301",semicircles,distance,"39776.03",m,altitude,"1549.4",m,enhanced_altitude,"1549.4",m,,,,,,,,,,
Data,5,record,timestamp,"999214138",s,position_lat,"477697357",semicircles,position_long,"-1254437421",semicircles,distance,"39781.66",m,altitude,"1549.4",m,enhanced_altitude,"1549.4",m,,,,,,,,,,
Data,5,record,timestamp,"999214148",s,position_lat,"477697477",semicircles,position_long,"-1254440523",semicircles,distance,"39803.84",m,altitude,"1548.6",m,enhanced_altitude,"1548.6",m,,,,,,,,,,
